Word	V	A	D	Anger	Disgust	Fear	Joy	Sadness	Surprise	Danger	Resource_Value	Social_Bond	Goal_Proximity	Is_Expanded
overalls	0.0	-0.216	-0.254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.5	0.7	1
overambitious	-0.375	0.667	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.4	0.6	1
overanalyze	-0.533	0.6	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.2	1
overanxious	-0.667	1.0	-0.889	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.4	0.2	1
overanxiously	-0.667	0.952	-0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.4	0.2	1
overarch	0.667	0.0	0.792	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
overarm	0.0	0.75	0.476	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.5	0.5	1
overassertive	-0.667	0.667	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.5	1
overbalance	-0.667	0.571	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.5	0.2	1
overbear	-0.926	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.1	0.2	1
overbearing	-0.354	0.666	0.722	1.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.1	0.1	1
overbeat	-0.333	1.0	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.3	1
overbid	-0.667	0.583	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.4	0.5	1
overbill	-0.667	0.542	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.2	0.3	1
overbite	-0.333	0.0	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.5	0.4	1
overblown	-0.667	0.667	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.3	1
overboard	-0.625	0.762	-0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.2	0.1	1
overbook	-0.667	0.625	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.2	1
overbought	-0.667	0.667	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.2	0.3	1
overbuild	-0.444	0.667	0.833	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.3	0.4	1
overbuilt	-0.542	0.667	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.3	0.4	1
overburden	-0.77	0.51	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.2	0.1	1
overbuy	-0.619	0.571	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.2	0.3	1
overcapacity	-0.667	-0.476	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.2	0.3	1
overcapitalization	-0.667	-0.583	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.2	0.3	1
overcapitalize	-0.571	0.593	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.2	0.3	1
overcast	-0.166	-0.5	-0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.3	1
overcautious	-0.542	-0.583	-0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.2	1
overcautiously	-0.667	-0.583	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.2	1
overcharge	-0.667	0.667	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.1	0.1	1
overcharged	-0.448	0.56	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.1	0.1	1
overcoat	0.094	-0.485	-0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.5	0.7	1
overcome	0.438	0.378	0.696	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.5	1.0	1
overcoming	0.684	0.53	0.71	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.5	1.0	1
overcompensate	-0.63	0.708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.3	0.4	1
overcompensation	-0.556	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.3	0.4	1
overconcentration	-0.667	0.625	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.4	1
overconfidence	-0.571	0.625	0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.2	0.1	1
overconfident	-0.389	0.667	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.2	0.1	1
overconfidently	-0.556	0.778	0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.2	0.1	1
overconsumption	-0.667	0.667	-0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.8	0.2	0.3	1
overcook	-0.625	0.63	-0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.5	0.4	1
overcool	-0.333	-0.667	-0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.4	0.3	1
overcorrect	-0.593	0.63	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.5	1
overcorrection	-0.667	0.667	-0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.5	1
overcritical	-0.667	0.667	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.1	0.2	1
overcrowd	-0.722	0.708	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.2	0.3	0.2	1
overcrowded	-0.416	0.04	-0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.2	0.3	0.2	1
overcurious	-0.429	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.5	0.6	1
overcut	-0.667	0.667	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.4	0.3	1
overcutting	-0.667	0.667	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.4	0.3	1
overdelicate	-0.611	-0.333	-0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.5	0.3	1
overdevelop	-0.667	0.667	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.4	0.6	1
overdevelopment	-0.667	0.625	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.4	0.6	1
overdo	-0.688	0.728	0.204	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.4	0.3	1
overdo it	-0.166	0.222	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.3	0.2	1
overdone	-0.667	0.333	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.3	0.2	1
overdose	-0.78	0.64	-0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	1
overdraft	-0.667	0.667	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.1	1
overdramatic	-0.625	0.714	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.2	1
overdramatically	-0.6	0.708	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.2	1
overdramatize	-0.619	0.889	-0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.2	1
overdraw	-0.667	0.667	0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.2	0.1	1
overdrawn	-0.667	0.667	-0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.2	0.1	1
overdress	-0.458	0.481	-0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.4	0.4	1
overdrive	-0.394	0.43	0.464	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.6	0.5	0.7	1
overdriven	-0.625	1.0	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.5	0.6	1
overdubbed	0.0	0.6	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.4	0.3	1
overdue	-0.75	-0.146	-0.482	0.0	0.0	0.0	0.0	1.0	1.0	0.4	0.1	0.2	0.2	1
overeager	-0.375	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.5	1
overeagerly	-0.333	1.0	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.5	1
overeat	-0.667	0.571	-0.593	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.6	0.3	0.2	1
overeaten	-0.667	-0.458	-0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.6	0.3	0.2	1
overeater	-0.667	0.667	-0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.6	0.3	0.2	1
overeducate	-0.333	0.556	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.5	0.8	1
overeducated	-0.333	0.0	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.5	0.8	1
overemotional	-0.667	1.0	-0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.3	0.2	1
overemphasis	-0.524	0.667	0.389	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.4	1
overemphasize	-0.519	0.667	0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.4	0.4	1
overemphatic	-0.37	0.667	0.476	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.3	1
overenthusiastic	0.296	1.0	-0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.5	0.4	1
overestimate	-0.266	0.592	-0.112	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.2	0.3	0.2	1
overestimated	-0.312	0.292	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.2	1
overestimation	-0.333	0.619	-0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.2	1
overexcite	-0.148	1.0	-0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.3	1
overexcitement	-0.333	1.0	-0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.3	1
overexert	-0.533	1.0	-0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.2	0.1	1
overexertion	-0.667	1.0	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.1	1
overexpansion	-0.667	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.3	0.3	1
overexpose	-0.667	0.667	0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.3	0.2	1
overexposed	-0.611	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.3	0.2	1
overexposure	-0.667	0.667	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.3	0.1	1
overextend	-0.571	0.667	-0.476	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.1	1
overextension	-0.667	0.667	-0.296	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.1	1
overfed	-0.5	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.4	0.5	1
overfeed	-0.667	0.611	-0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.4	0.5	1
overfill	-0.667	0.556	-0.519	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.4	1
overfish	-0.667	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.3	0.1	1
overflow	-0.204	0.584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4	0.5	0.3	1
overflowing	-0.122	0.592	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.4	1
overfull	-0.583	0.042	-0.542	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.5	0.3	1
overgenerous	-0.63	0.619	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.9	0.6	1
overgraze	-0.667	0.611	-0.593	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.3	0.1	1
overgrow	-0.333	0.714	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.5	0.3	1
overgrown	-0.334	0.0	-0.262	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.5	0.3	1
overgrowth	-0.166	0.58	0.346	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.5	0.3	1
overhand	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.5	1
overhang	-0.333	-0.5	-0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.5	0.5	1
overhanging	0.396	0.51	0.624	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.5	0.5	1
overhasty	-0.625	0.704	-0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.4	0.2	1
overhaul	0.0	0.302	-0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.5	0.8	1
overhead	-0.312	0.4	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.5	0.5	1
overhear	0.3	-0.27	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.6	0.4	0.7	1
overheard	-0.172	0.154	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.6	0.4	0.7	1
overheat	-0.667	0.714	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.5	0.2	1
overheated	-0.5	0.196	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.5	0.2	1
overhung	-0.571	-0.667	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.5	0.3	1
overhunt	-0.667	0.667	-0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.1	0.0	1
overindulge	-0.667	0.667	-0.519	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.4	0.2	1
overindulgence	-0.667	0.667	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.3	0.1	1
overindulgent	-0.667	-0.208	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.3	0.1	1
overinflate	-0.63	0.667	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.2	1
overinflated	-0.667	0.619	-0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.4	0.2	1
overinvest	0.375	0.611	0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.5	0.6	1
overinvestment	-0.583	0.667	0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.5	0.5	1
overjoyed	0.816	0.416	0.51	0.0	0.0	0.0	1.0	0.0	0.0	0.1	0.6	0.9	0.8	1
overkill	-0.242	0.722	0.356	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.2	0.2	0.5	1
overlaid	0.24	0.22	0.352	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
overlain	0.0	-0.667	-0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.5	0.4	1
overland	0.0	-0.5	0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.5	0.7	1
overlap	0.188	0.23	0.254	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
overlapping	0.19	0.156	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
overlarge	-0.5	-0.042	-0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.3	1
overlay	0.128	0.192	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.5	1
overleaf	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.4	1
overleap	0.667	0.667	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.5	0.7	1
overload	-0.238	0.38	0.304	0.0	0.0	0.0	0.0	1.0	0.0	0.6	0.1	0.3	0.2	1
overlong	-0.667	-0.667	-0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.3	1
overlook	-0.416	-0.164	-0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.5	0.4	1
overlord	0.5	0.51	0.864	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.4	0.1	0.3	1
overloud	-0.667	1.0	-0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.2	1
overly	-0.056	0.429	-0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.4	1
overlying	0.0	0.038	0.382	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.3	0.5	0.5	1
overmatch	0.5	0.625	0.833	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.2	0.2	0.2	1
overmodest	-0.333	-0.667	-0.524	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.7	0.5	1
overnight	-0.42	-0.264	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.5	0.6	1
overnighter	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.7	0.7	1
overpaid	-0.142	0.34	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.5	0.8	1
overpass	0.124	0.122	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.5	0.7	1
overpay	-0.667	0.042	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.7	0.5	0.6	1
overpayment	0.056	0.0	-0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.9	0.5	0.8	1
overplant	-0.625	0.667	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.9	0.5	0.6	1
overplay	-0.524	0.667	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.4	0.3	1
overplayed	-0.552	0.596	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.4	0.3	1
overpopulate	-0.667	0.667	0.458	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.4	0.3	0.2	1
overpopulation	-0.708	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.2	0.2	0.1	1
overpower	-0.104	0.718	0.566	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.2	0.1	0.6	1
overpowering	-0.216	0.558	0.178	1.0	0.0	1.0	0.0	0.0	0.0	0.9	0.1	0.1	0.2	1
overpressure	-0.619	0.667	-0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.1	0.1	1
overprice	-0.667	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.2	0.2	1
overpriced	-0.458	0.112	-0.056	1.0	1.0	0.0	0.0	1.0	0.0	0.2	0.1	0.2	0.2	1
overprint	-0.333	0.667	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.3	0.4	1
overproduce	-0.333	0.852	0.708	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.7	0.4	0.5	1
overproduction	-0.556	0.667	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.3	0.4	1
overpromise	-0.667	0.667	-0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.3	1
overprotect	-0.267	0.667	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.8	0.4	1
overprotection	-0.667	-0.63	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.7	0.3	1
overprotective	-0.104	0.346	0.482	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.6	0.3	1
overprovision	0.238	0.519	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.8	0.5	0.6	1
overqualified	0.407	-0.583	0.917	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	0.4	0.7	1
overrate	-0.667	0.667	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.3	0.3	1
overrated	-0.376	0.26	-0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.3	0.3	1
overreach	-0.667	1.0	0.722	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.2	0.2	1
overreact	-0.388	0.824	-0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.2	1
overreaction	-0.583	0.667	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.2	0.2	1
overregulation	-0.667	0.476	-0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.2	1
overreliance	-0.667	0.259	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.3	0.2	1
overrepresentation	-0.333	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.5	0.5	1
override	-0.368	-0.018	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.2	0.8	1
overriding	-0.52	-0.02	-0.232	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.6	0.2	0.8	1
overripe	-0.667	-0.481	-0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.1	0.3	1
overrule	-0.552	-0.176	-0.142	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4	0.2	0.6	1
overruled	-0.667	0.625	-0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.2	0.4	1
overrun	-0.458	0.528	0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.2	0.1	0.1	1
overrunning	-0.63	0.667	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.1	0.1	0.1	1
oversaturation	-0.667	0.667	-0.533	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.2	0.3	1
oversea	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.4	0.5	1
overseas	0.083	0.042	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.4	0.5	1
oversee	0.082	0.298	0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.7	0.8	1
overseen	0.0	0.542	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.5	0.6	0.7	1
overseer	0.07	0.04	0.832	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.4	0.3	0.6	1
oversell	-0.667	0.625	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3	0.3	0.4	1
oversensitive	-0.667	0.667	-0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.4	0.3	1
overset	-0.63	0.815	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.2	0.3	1
oversexed	-0.667	0.958	-0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.5	0.4	1
overshadow	-0.334	0.098	0.308	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.3	0.3	0.3	1
overshoot	-0.583	0.667	0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.1	1
overshot	-0.333	0.63	-0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.1	1
oversight	-0.23	0.236	0.446	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.4	0.2	1
oversimplification	-0.667	-0.63	-0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.2	1
oversimplify	-0.667	0.667	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.3	0.2	1
oversize	0.0	0.0	0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.3	0.4	1
oversized	0.104	0.08	0.358	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.3	0.4	1
overskirt	0.0	-0.25	-0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.5	0.3	1
oversleep	-0.417	-0.917	-0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.0	1
overslept	-0.184	-0.37	-0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.2	0.0	1
oversold	-0.667	0.593	-0.417	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.2	1
overspecialization	-0.429	-0.63	-0.389	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.3	0.3	1
overspecialize	-0.583	-0.667	-0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.3	0.3	1
overspecialized	-0.583	-0.083	-0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.3	0.3	0.3	1
overspend	-0.667	0.667	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.2	0.1	1
overspill	-0.667	0.667	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.3	0.2	1
overspread	0.0	0.667	0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.4	0.3	0.5	1
overstaff	-0.593	0.381	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.7	0.6	1
overstate	-0.438	0.558	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.3	1
overstatement	-0.667	0.571	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.3	0.3	1
overstay	-0.476	0.667	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.2	0.1	1
overstep	-0.667	0.667	-0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.1	0.2	1
overstimulation	-0.667	1.0	-0.619	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.1	0.2	0.2	1
overstitch	0.0	0.593	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.5	0.4	1
overstock	-0.312	0.184	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	0.5	0.7	1
overstrain	-0.667	0.704	-0.583	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.3	0.2	1
overstress	-0.667	0.917	-0.556	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.1	0.3	0.1	1
overstretch	-0.667	0.708	-0.444	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.2	0.3	0.3	1
overstrike	-0.167	0.667	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.2	0.1	0.4	1
overstuff	-0.333	0.583	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.5	0.3	0.4	1
oversubscribe	0.542	0.667	0.708	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.4	0.6	1
oversubscription	0.667	0.625	0.208	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.6	0.4	0.6	1
oversupply	-0.667	-0.167	-0.286	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	0.5	0.7	1
oversweet	-0.611	-0.333	-0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.4	0.4	1
